P,N,Word,Color,Congruency,Response,Accuracy,RT,Orientation,Accuracy2,RT2,Task
39,359,5,4,2,109,1,0.56460300018079601,2,1,0.41015990008600101,Test
39,360,3,1,0,120,0,0.51877723587676905,0,0,0,Test
40,1,3,3,1,110,1,0.32745420001447201,1,1,0.28199409996159402,Test
40,2,1,4,0,109,1,0.33825769997201899,2,1,0.50008480018004797,Test
40,3,2,2,1,120,1,0.43964089988730898,1,1,0.32515450008213498,Test
40,4,4,4,1,109,1,0.38557939999736801,2,1,0.25219809985719599,Test
40,5,5,3,2,110,1,0.50052949995733798,2,1,0.27090799994766701,Test
40,6,1,1,1,122,1,0.48785090004093901,2,1,0.191766635514796,Test
40,7,5,2,2,120,1,0.28039840003475502,0,0,0,Test
40,8,3,3,1,110,1,0.34144093585200602,1,1,0.27211870695464302,Test
40,9,4,4,1,109,1,0.322718435665593,0,0,0,Test
40,10,3,2,0,120,1,0.476565499790013,1,1,0.36693833582103302,Test
40,11,1,1,1,122,1,0.36616323562338998,2,1,0.31328310002572801,Test
40,12,4,4,1,109,1,0.48919530003331602,0,0,0,Test
40,13,3,1,0,122,1,0.56687889993190799,0,0,0,Test
40,14,5,4,2,109,1,0.51524303574115005,2,1,0.51001009996980395,Test
40,15,4,1,0,122,1,0.32723333546891797,1,1,0.25387873570434799,Test
40,16,3,3,1,110,1,0.575239599915221,2,1,0.26226563565432998,Test
40,17,2,4,0,109,1,0.57631340017542199,1,1,0.26366410008631602,Test
40,18,3,3,1,110,1,0.74481163569726105,0,0,0,Test
40,19,5,4,2,109,1,0.56195020000450302,1,1,0.47413410013541601,Test
40,20,4,1,0,122,1,0.67064579995349105,2,1,0.43043799209408501,Test
40,21,5,2,2,120,1,0.39490349986590401,1,1,0.26418372080661401,Test
40,22,4,3,0,110,1,0.312119900016114,0,0,0,Test
40,23,1,2,0,120,1,0.59813893563114096,0,0,0,Test
40,24,5,3,2,110,1,0.52595270005986094,0,0,0,Test
40,25,5,2,2,120,1,0.63249400001950595,1,1,0.58137260004878,Test
40,26,1,3,0,120,0,0.58189473557285998,2,1,0.28515270003117599,Test
40,27,5,4,2,109,1,0.53251253557391498,0,0,0,Test
40,28,4,2,0,120,1,0.49502280005253901,1,1,0.46396510000340602,Test
40,29,5,1,2,122,1,0.32329753576777898,2,1,0.28399919997900702,Test
40,30,2,4,0,109,1,0.45972773572429998,0,0,0,Test
40,31,5,3,2,110,1,0.67661410011351097,1,1,0.51351693551987398,Test
40,32,4,1,0,120,0,0.52750413562171194,2,1,0.31106999982148398,Test
40,33,2,2,1,120,1,0.53642180003225803,1,1,0.27050289232283797,Test
40,34,5,1,2,122,1,0.28704053559340498,0,0,0,Test
40,35,2,2,1,120,1,0.63432330009527504,0,0,0,Test
40,36,5,1,2,122,1,0.41532733547501299,2,1,0.54205840011127304,Test
40,37,3,3,1,110,1,0.60645320010371495,1,1,0.380889999913052,Test
40,38,1,4,0,109,1,0.48026553564704999,2,1,0.33021779987029698,Test
40,39,2,2,1,120,1,0.53259893553331505,1,1,0.28049629996530701,Test
40,40,4,4,1,109,1,0.610066100023687,2,1,0.24988120002672101,Test
40,41,5,3,2,110,1,0.53084040014073297,2,1,0.245053635677323,Test
40,42,1,1,1,122,1,0.43472903571091598,2,1,0.25554383569396999,Test
40,43,5,2,2,120,1,0.32508470001630502,0,0,0,Test
40,44,3,3,1,110,1,0.338497400050983,1,1,0.492260199971497,Test
40,45,4,4,1,109,1,0.34075740003027,0,0,0,Test
40,46,3,2,0,120,1,0.91308000008575596,1,1,0.26720120012760201,Test
40,47,1,1,1,122,1,0.27487883577123301,2,1,0.30117627838626498,Test
40,48,4,4,1,109,1,0.51748599996790301,0,0,0,Test
40,49,3,1,0,122,1,0.61794589995406601,0,0,0,Test
40,50,5,4,2,0,0,0,2,1,0.54438839992508303,Test
40,51,4,1,0,122,1,0.56630080007016703,1,1,0.48264173557981899,Test
40,52,3,3,1,120,0,0.581090799998492,2,1,0.46726780012249902,Test
40,53,2,4,0,109,1,0.72213239991106104,1,1,0.46169120003469299,Test
40,54,3,3,1,110,1,1.0552157999481999,0,0,0,Test
40,55,5,4,2,109,1,0.55268989992327999,1,1,0.49868463561870202,Test
40,56,4,1,0,122,1,0.70123180001974095,2,1,0.32744433567859199,Test
40,57,5,2,2,120,1,0.35106909996829899,1,1,0.25485519994981598,Test
40,58,4,3,0,110,1,0.442979335784912,0,0,0,Test
40,59,1,2,0,122,0,0.54762453585863102,0,0,0,Test
40,60,5,3,2,110,1,0.77561420015990701,0,0,0,Test
40,61,5,2,2,120,1,0.58855293574742995,1,1,0.43634769995696798,Test
40,62,1,3,0,110,1,0.65406359988264695,2,1,0.27607453567907198,Test
40,63,5,4,2,109,1,0.36645173560827998,0,0,0,Test
40,64,4,2,0,120,1,0.589063735678792,1,1,0.283811235567555,Test
40,65,5,1,2,122,1,0.40532290004193799,2,1,0.30517840012907999,Test
40,66,2,4,0,109,1,0.83033319981768705,0,0,0,Test
40,67,5,3,2,110,1,0.34533109981566701,1,1,0.53881869977340102,Test
40,68,4,1,0,122,1,0.81117003574036095,2,1,0.29916630010120598,Test
40,69,2,2,1,110,0,0.631995999952778,1,1,0.32766820001415897,Test
40,70,5,1,2,122,1,0.464568800060079,0,0,0,Test
40,71,2,2,1,110,0,0.52111903578042995,0,0,0,Test
40,72,5,1,2,122,1,0.721558135468513,2,1,0.44210420013405399,Test
40,73,3,3,1,110,1,0.74141679983586095,1,1,0.25963030010461802,Test
40,74,1,4,0,109,1,0.32915513566695198,2,1,0.26580643560737399,Test
40,75,2,2,1,120,1,0.56966353557072602,1,1,0.22487069992348599,Test
40,76,4,4,1,109,1,0.47559439996257402,2,1,0.25149753573350597,Test
40,77,5,3,2,110,1,1.1728948999662001,2,1,0.48518660012632597,Test
40,78,1,1,1,122,1,0.56773883546702597,2,1,0.26780399982817499,Test
40,79,5,2,2,120,1,0.33255299995653298,0,0,0,Test
40,80,3,3,1,110,1,0.31818293570540801,1,1,0.29354969994164998,Test
40,81,4,4,1,109,1,0.45612930017523501,0,0,0,Test
40,82,3,2,0,120,1,0.39161069993860997,1,1,0.282081899931654,Test
40,83,1,1,1,122,1,0.31937043555080902,2,1,0.30165589996613601,Test
40,84,4,4,1,109,1,0.46441063564270701,0,0,0,Test
40,85,3,1,0,122,1,0.59498329996131405,0,0,0,Test
40,86,5,4,2,109,1,0.64776683575473704,2,1,0.43940803571604198,Test
40,87,4,1,0,122,1,0.54397989995777596,1,1,0.26628220011480203,Test
40,88,3,3,1,110,1,0.60088163567706898,2,1,0.30458459979854502,Test
40,89,2,4,0,109,1,0.64824209990911197,1,1,0.235132700065151,Test
40,90,3,3,1,110,1,0.54165220004506398,0,0,0,Test
40,91,5,4,2,109,1,0.48163120006211102,1,1,0.30807859986089198,Test
40,92,4,1,0,122,1,0.51951200002804399,2,1,0.30888739996589698,Test
40,93,5,2,2,120,1,0.38930059992708299,1,1,0.25060529983602498,Test
40,94,4,3,0,110,1,0.306649100035429,0,0,0,Test
40,95,1,2,0,122,0,0.52144780009985003,0,0,0,Test
40,96,5,3,2,110,1,0.67278733570128701,0,0,0,Test
40,97,5,2,2,120,1,0.499701299937442,1,1,0.35707863559946401,Test
40,98,1,3,0,110,1,0.66260239994153403,2,1,0.29850779986009002,Test
40,99,5,4,2,109,1,0.41324403579346802,0,0,0,Test
40,100,4,2,0,120,1,0.89515290013514504,1,1,0.32190100010484501,Test
40,101,5,1,2,122,1,0.64880380011163696,2,1,0.36576800001785198,Test
40,102,2,4,0,109,1,0.93468929990194705,0,0,0,Test
40,103,5,3,2,110,1,0.77945469995029304,1,1,0.555859700078145,Test
40,104,4,1,0,122,1,0.61396730015985701,2,1,0.277708835666999,Test
40,105,2,2,1,120,1,0.31422067130915798,1,1,0.27603710000403198,Test
40,106,5,1,2,122,1,0.578397499863058,0,0,0,Test
40,107,2,2,1,120,1,0.59180300007574305,0,0,0,Test
40,108,5,1,2,122,1,0.61944953561760496,2,1,0.26065670000389202,Test
40,109,3,3,1,110,1,0.739823400042951,1,1,0.48421843582764301,Test
40,110,1,4,0,109,1,0.68091419991105795,2,1,0.31122400006279399,Test
40,111,2,2,1,120,1,0.77380579989403497,1,1,0.368870835518464,Test
40,112,4,4,1,109,1,0.56161090009845804,2,1,0.32701390003785502,Test
40,113,5,3,2,110,1,0.54549310007132601,2,1,0.34171539987437399,Test
40,114,1,1,1,122,1,0.43963919999077899,2,1,0.25371970003470801,Test
40,115,5,2,2,120,1,0.40139029989950398,0,0,0,Test
40,116,3,3,1,110,1,0.72557040001265705,1,1,0.31763239996507803,Test
40,117,4,4,1,109,1,0.61459243576973699,0,0,0,Test
40,118,3,2,0,120,1,0.65355459996499099,1,1,14.6133014357183,Test
40,119,1,1,1,122,1,0.91902893572114397,2,1,0.45036370004527299,Test
40,120,4,4,1,109,1,0.54861690010875497,0,0,0,Test
40,121,3,1,0,122,1,0.77775970008224304,0,0,0,Test
40,122,5,4,2,109,1,0.62709853565320395,2,1,0.52347393566742495,Test
40,123,4,1,0,122,1,0.81695743557065703,1,1,0.31969180004671199,Test
40,124,3,3,1,110,1,0.52421319996938098,2,1,0.27330949995666698,Test
40,125,2,4,0,109,1,0.38301289989613002,1,1,0.27808773564174799,Test
40,126,3,3,1,110,1,0.57553499983623602,0,0,0,Test
40,127,5,4,2,109,1,1.4986125358846001,1,1,0.313313100021333,Test
40,128,4,1,0,122,1,0.48907819995656598,2,1,0.342906599864364,Test
40,129,5,2,2,120,1,0.50230009993538305,1,1,0.27913839998654999,Test
40,130,4,3,0,110,1,0.34566759993322199,0,0,0,Test
40,131,1,2,0,120,1,0.65442160004749905,0,0,0,Test
40,132,5,3,2,110,1,0.60674840002320696,0,0,0,Test
40,133,5,2,2,120,1,0.53164459997788105,1,1,0.30856069992296398,Test
40,134,1,3,0,110,1,0.77570150000974503,2,1,0.28667569998651699,Test
40,135,5,4,2,109,1,0.30191020015627101,0,0,0,Test
40,136,4,2,0,120,1,0.70070230006240297,1,1,0.53772649983875498,Test
40,137,5,1,2,122,1,0.60827299999073203,2,1,0.450958327855915,Test
40,138,2,4,0,109,1,0.65642713569104705,0,0,0,Test
40,139,5,3,2,110,1,0.59070993564091601,1,1,0.41439549997448899,Test
40,140,4,1,0,122,1,0.61259709997102596,2,1,0.43580149998888401,Test
40,141,2,2,1,120,1,0.362187700113282,1,1,0.29996263561770298,Test
40,142,5,1,2,120,0,0.64758329978212703,0,0,0,Test
40,143,2,2,1,0,0,0,0,0,0,Test
40,144,5,1,2,122,1,0.47560870018787699,2,1,0.48575833556242298,Test
40,145,3,3,1,110,1,0.41640073573216801,1,1,0.29620219999924302,Test
40,146,1,4,0,109,1,0.51788449985906504,2,1,0.25139439990744,Test
40,147,2,2,1,120,1,0.46529373573139299,1,1,0.27866919990629002,Test
40,148,4,4,1,109,1,0.69188009994104505,2,1,0.49193829996511301,Test
40,149,5,3,2,110,1,0.57646679994650196,2,1,0.549314899835736,Test
40,150,1,1,1,122,1,0.50603069993667305,2,1,0.30549690010957398,Test
40,151,5,2,2,120,1,0.34428393561393,0,0,0,Test
40,152,3,3,1,110,1,0.49519123579375401,1,1,0.345625735586509,Test
40,153,4,4,1,109,1,0.32740629999898402,0,0,0,Test
40,154,3,2,0,120,1,0.51138789998367395,1,1,0.318149599945173,Test
40,155,1,1,1,122,1,0.31532640010118501,2,1,0.320381900062785,Test
40,156,4,4,1,109,1,0.54453399986960005,0,0,0,Test
40,157,3,1,0,122,1,0.80287353578023601,0,0,0,Test
40,158,5,4,2,109,1,0.49793013557791699,2,1,0.27368639991618698,Test
40,159,4,1,0,122,1,0.57961130002513495,1,1,0.24918760010041299,Test
40,160,3,3,1,110,1,0.57813549996353697,2,1,0.32060400000773398,Test
40,161,2,4,0,109,1,0.66289500007405899,1,1,0.25499010016210399,Test
40,162,3,3,1,110,1,0.54407803574576996,0,0,0,Test
40,163,5,4,2,0,0,0,1,1,0.59097587130963802,Test
40,164,4,1,0,122,1,0.60051780007779598,2,1,0.460586835630238,Test
40,165,5,2,2,120,1,0.580553599866107,1,1,0.304049535654485,Test
40,166,4,3,0,110,1,0.71924720006063603,0,0,0,Test
40,167,1,2,0,120,1,0.59333563549444102,0,0,0,Test
40,168,5,3,2,110,1,0.64854903565719701,0,0,0,Test
40,169,5,2,2,120,1,0.73785273567773402,1,1,0.49483734252862599,Test
40,170,1,3,0,110,1,0.96134330006316304,2,1,0.33307579997927,Test
40,171,5,4,2,109,1,0.81998019991442594,0,0,0,Test
40,172,4,2,0,120,1,0.65519149997271597,1,1,0.35145980003289901,Test
40,173,5,1,2,122,1,0.32402643584646301,2,1,0.34615730005316397,Test
40,174,2,4,0,109,1,0.90356619982048902,0,0,0,Test
40,175,5,3,2,110,1,0.44013509992510103,1,1,0.45249993563629698,Test
40,176,4,1,0,122,1,0.63492300012148895,2,1,0.30721549992449598,Test
40,177,2,2,1,120,1,0.33766063558869103,1,1,0.27256453572772399,Test
40,178,5,1,2,122,1,0.61126930010504998,0,0,0,Test
40,179,2,2,1,120,1,0.58342969999648597,0,0,0,Test
40,180,5,1,2,122,1,0.56008209986612201,2,1,0.34254690003581301,Test
40,181,3,3,1,110,1,0.430415035691112,1,1,0.288162035867572,Test
40,182,1,4,0,109,1,0.57207250013016198,2,1,0.29600109998136798,Test
40,183,2,2,1,120,1,0.34644343587569898,1,1,0.28780693560838699,Test
40,184,4,4,1,109,1,0.58827090007253002,2,1,0.26019873563200202,Test
40,185,5,3,2,110,1,0.34835439990274603,2,1,0.27441020007245198,Test
40,186,1,1,1,122,1,0.41393189993687002,2,1,0.27990399999544002,Test
40,187,5,2,2,120,1,0.34708400000818102,0,0,0,Test
40,188,3,3,1,110,1,0.54995380016043804,1,1,0.30489380005747102,Test
40,189,4,4,1,109,1,0.52635729988105595,0,0,0,Test
40,190,3,2,0,120,1,0.48707589996047301,1,1,0.430323135573417,Test
40,191,1,1,1,122,1,0.28980053565464903,2,1,0.49899579980410602,Test
40,192,4,4,1,109,1,0.41708799987100098,0,0,0,Test
40,193,3,1,0,122,1,0.66969550005160305,0,0,0,Test
40,194,5,4,2,109,1,0.51948979985900201,2,1,0.54126353561878204,Test
40,195,4,1,0,122,1,0.52346649998799,1,1,0.35088433581404399,Test
40,196,3,3,1,110,1,0.71064190007746197,2,1,0.328236599918455,Test
40,197,2,4,0,109,1,0.56866929982788905,1,1,0.30018563568592099,Test
40,198,3,3,1,110,1,0.59376823576167204,0,0,0,Test
40,199,5,4,2,109,1,0.51153923571109805,1,1,0.468929699854925,Test
40,200,4,1,0,122,1,0.46957563562318699,2,1,0.29640103573910898,Test
40,201,5,2,2,120,1,0.42235463554970898,1,1,0.24628497846424599,Test
40,202,4,3,0,110,1,0.56532953586429402,0,0,0,Test
40,203,1,2,0,120,1,1.0736352999229,0,0,0,Test
40,204,5,3,2,110,1,0.94227170012891304,0,0,0,Test
40,205,5,2,2,120,1,0.50514940009452403,1,1,0.28624773584306201,Test
40,206,1,3,0,110,1,0.59520040010102104,2,1,0.26096803555265102,Test
40,207,5,4,2,109,1,0.30121469986624999,0,0,0,Test
40,208,4,2,0,120,1,0.46008540014736399,1,1,0.294090463547036,Test
40,209,5,1,2,122,1,0.35397253558039699,2,1,0.26167993573471898,Test
40,210,2,4,0,109,1,0.61561373574659195,0,0,0,Test
40,211,5,3,2,110,1,0.31976720015518401,1,1,0.36121160001494002,Test
40,212,4,1,0,122,1,0.31737120007164799,2,1,0.31055943574756401,Test
40,213,2,2,1,120,1,0.54287769994698498,1,1,0.236348599893972,Test
40,214,5,1,2,122,1,0.63050969992764305,0,0,0,Test
40,215,2,2,1,120,1,0.43724159989506001,0,0,0,Test
40,216,5,1,2,122,1,0.59976909984834503,2,1,0.38531607133336399,Test
40,217,3,3,1,110,1,0.50046089990064502,1,1,0.42145380005240402,Test
40,218,1,4,0,109,1,0.36246050009503999,2,1,0.26992130698636202,Test
40,219,2,2,1,120,1,0.41714663570746802,1,1,0.23512959992513099,Test
40,220,4,4,1,109,1,0.59535273560322799,2,1,0.28998730005696399,Test
40,221,5,3,2,110,1,0.54965543560683705,2,1,0.343371799914166,Test
40,222,1,1,1,122,1,0.41561769996769699,2,1,0.28449473576620199,Test
40,223,5,2,2,120,1,0.57382409996353101,0,0,0,Test
40,224,3,3,1,110,1,0.53272349992766999,1,1,0.52765383571386304,Test
40,225,4,4,1,109,1,0.33998090005479797,0,0,0,Test
40,226,3,2,0,120,1,0.57969293580390502,1,1,0.42641129996627603,Test
40,227,1,1,1,122,1,0.29638580000027998,2,1,0.36542069981806002,Test
40,228,4,4,1,109,1,0.55109849991276905,0,0,0,Test
40,229,3,1,0,120,0,0.62496410007588599,0,0,0,Test
40,230,5,4,2,109,1,0.64950343570671998,2,1,0.42924773553386297,Test
40,231,4,1,0,122,1,0.30821960000321302,1,1,0.38525450020097202,Test
40,232,3,3,1,110,1,0.31058320007286999,2,1,0.257287335582078,Test
40,233,2,4,0,109,1,0.77540783584117901,1,1,0.32843753555789601,Test
40,234,3,3,1,110,1,1.2246294000651701,0,0,0,Test
40,235,5,4,2,109,1,1.01269329991192,1,1,4.22443290008232,Test
40,236,4,1,0,122,1,0.69449230004102003,2,1,0.342070099897683,Test
40,237,5,2,2,120,1,0.44099949998781102,1,1,0.32807920011691799,Test
40,238,4,3,0,110,1,0.935231535695493,0,0,0,Test
40,239,1,2,0,120,1,0.550222999881953,0,0,0,Test
40,240,5,3,2,110,1,0.60606960020959399,0,0,0,Test
40,241,5,2,2,120,1,0.56300490000285197,1,1,0.503667535725981,Test
40,242,1,3,0,110,1,0.88499469985254098,2,1,0.25047819991595999,Test
40,243,5,4,2,109,1,0.384535000193864,0,0,0,Test
40,244,4,2,0,120,1,0.519331200048327,1,1,0.451757299946621,Test
40,245,5,1,2,122,1,0.31906430004164599,2,1,0.28233359986916201,Test
40,246,2,4,0,109,1,0.52088500000536397,0,0,0,Test
40,247,5,3,2,110,1,1.2474699998274399,1,1,0.29822780005633798,Test
40,248,4,1,0,122,1,0.49644453567452701,2,1,0.410364735638723,Test
40,249,2,2,1,120,1,0.30030000000260798,1,1,0.275129835586995,Test
40,250,5,1,2,122,1,0.53029733547009505,0,0,0,Test
40,251,2,2,1,120,1,0.48660740000195801,0,0,0,Test
40,252,5,1,2,122,1,0.57952720019966397,2,1,0.30110940011218201,Test
40,253,3,3,1,110,1,0.70257600001059495,1,1,0.235225100070238,Test
40,254,1,4,0,109,1,0.70972179993987095,2,1,0.26785283559001999,Test
40,255,2,2,1,120,1,0.53223603568039801,1,1,0.24309453554451499,Test
40,256,4,4,1,109,1,0.40435050008818502,2,1,0.24352969997562501,Test
40,257,5,3,2,110,1,0.47707430017180702,2,1,0.25386553560383601,Test
40,258,1,1,1,122,1,0.51752820005640399,2,1,0.22613329999148801,Test
40,259,5,2,2,120,1,0.57443569996394195,0,0,0,Test
40,260,3,3,1,110,1,0.57701310003176298,1,1,0.329327535582706,Test
40,261,4,4,1,109,1,0.30834703566506499,0,0,0,Test
40,262,3,2,0,120,1,0.55076613556593701,1,1,0.598704200005159,Test
40,263,1,1,1,122,1,0.58366569993086204,2,1,0.34625390009023299,Test
40,264,4,4,1,109,1,0.51330700004473295,0,0,0,Test
40,265,3,1,0,122,1,0.79271020018495597,0,0,0,Test
40,266,5,4,2,109,1,0.56996540003456198,2,1,0.44573529995977901,Test
40,267,4,1,0,120,0,0.74183330009691395,1,1,0.30596600007265801,Test
40,268,3,3,1,110,1,0.59653870016336397,2,1,0.28979229996912198,Test
40,269,2,4,0,109,1,0.51270683575421605,1,1,0.26008060015737999,Test
40,270,3,3,1,110,1,0.56305200001224898,0,0,0,Test
40,271,5,4,2,0,0,0,1,1,0.27948900009505501,Test
40,272,4,1,0,120,0,0.57570090005174301,2,1,0.37364170001819702,Test
40,273,5,2,2,120,1,0.61708810017444204,1,1,0.28076267126016302,Test
40,274,4,3,0,110,1,0.84417909989133499,0,0,0,Test
40,275,1,2,0,122,0,0.90145959984511104,0,0,0,Test
40,276,5,3,2,110,1,1.1399411356542299,0,0,0,Test
40,277,5,2,2,120,1,0.62554983561858502,1,1,0.46700487146154002,Test
40,278,1,3,0,110,1,1.0048366356641101,2,1,0.28450790001079401,Test
40,279,5,4,2,109,1,0.56688569998368599,0,0,0,Test
40,280,4,2,0,120,1,0.69408839987590898,1,1,0.37820357130840399,Test
40,281,5,1,2,122,1,0.349623099900782,2,1,0.31060670013539499,Test
40,282,2,4,0,109,1,1.2205352999735599,0,0,0,Test
40,283,5,3,2,110,1,0.61014570016413905,1,1,0.475879535544664,Test
40,284,4,1,0,122,1,0.59370020008645996,2,1,0.28330983570776902,Test
40,285,2,2,1,120,1,0.32088059978559602,1,1,0.40385780017822998,Test
40,286,5,1,2,122,1,0.81696890015155099,0,0,0,Test
40,287,2,2,1,120,1,0.56431843573227503,0,0,0,Test
40,288,5,1,2,122,1,0.60311520006507602,2,1,0.49018670013174398,Test
40,289,3,3,1,110,1,0.30378730013035199,1,1,0.41753533552400801,Test
40,290,1,4,0,109,1,0.33397180004976701,2,1,0.26072059990838198,Test
40,291,2,2,1,120,1,0.479462400078774,1,1,0.27399163576774299,Test
40,292,4,4,1,109,1,0.54368579993024502,2,1,0.25127590005285999,Test
40,293,5,3,2,110,1,0.308068635640666,2,1,0.27509499993175301,Test
40,294,1,1,1,122,1,0.43706090003252002,2,1,0.27105210698209697,Test
40,295,5,2,2,120,1,0.32169140013866099,0,0,0,Test
40,296,3,3,1,110,1,0.36106060002930501,1,1,0.46762719983235002,Test
40,297,4,4,1,109,1,0.32219993555918303,0,0,0,Test
40,298,3,2,0,120,1,0.43783299997448899,1,1,0.46494623553007802,Test
40,299,1,1,1,122,1,0.59932313580065999,2,1,0.291879835538566,Test
40,300,4,4,1,109,1,0.48682680004276302,0,0,0,Test
40,301,3,1,0,122,1,0.72836303571239103,0,0,0,Test
40,302,5,4,2,0,0,0,2,1,0.53285499988123797,Test
40,303,4,1,0,120,0,0.56980153569020298,1,1,0.41551880002953101,Test
40,304,3,3,1,110,1,0.58378099999390498,2,1,0.268062035553157,Test
40,305,2,4,0,109,1,0.34438060014508698,1,1,0.29320330009795698,Test
40,306,3,3,1,110,1,0.53374959994107496,0,0,0,Test
40,307,5,4,2,109,1,0.41389263560995498,1,1,0.446461899904534,Test
40,308,4,1,0,122,1,0.44755050004459901,2,1,0.32057530013844399,Test
40,309,5,2,2,120,1,0.36206740001216497,1,1,0.301661600125954,Test
40,310,4,3,0,110,1,0.335098499897867,0,0,0,Test
40,311,1,2,0,120,1,1.0745710355695299,0,0,0,Test
40,312,5,3,2,110,1,0.76325519988313295,0,0,0,Test
40,313,5,2,2,120,1,0.58996343566104803,1,1,0.55679800012148895,Test
40,314,1,3,0,110,1,0.99389073555357799,2,1,0.475253656506538,Test
40,315,5,4,2,109,1,0.473574199946597,0,0,0,Test
40,316,4,2,0,120,1,0.72230670019052901,1,1,0.492727499920875,Test
40,317,5,1,2,122,1,0.50458559999242403,2,1,0.336908807046711,Test
40,318,2,4,0,109,1,0.65949569991789803,0,0,0,Test
40,319,5,3,2,110,1,0.61768630007281899,1,1,0.35664683557115501,Test
40,320,4,1,0,122,1,0.33792879991233399,2,1,0.27660760004073398,Test
40,321,2,2,1,120,1,0.31620950018987098,1,1,0.24925760016776599,Test
40,322,5,1,2,122,1,0.58925183559767902,0,0,0,Test
40,323,2,2,1,120,1,0.64637803565710805,0,0,0,Test
40,324,5,1,2,122,1,0.64270209986716498,2,1,0.39140630699694201,Test
40,325,3,3,1,110,1,0.448963035596535,1,1,0.25891919992864099,Test
40,326,1,4,0,109,1,0.29650439997203698,2,1,0.27740920009091502,Test
40,327,2,2,1,120,1,0.44342693570070002,1,1,0.26035693567246199,Test
40,328,4,4,1,109,1,0.63213393581099797,2,1,0.24131239997223,Test
40,329,5,3,2,110,1,0.50593320000916697,2,1,0.29700413579121199,Test
40,330,1,1,1,122,1,0.60573299997486196,2,1,0.27549019991420198,Test
40,331,5,2,2,120,1,0.30155380000360299,0,0,0,Test
40,332,3,3,1,110,1,0.31650499999523202,1,1,0.28087847819551798,Test
40,333,4,4,1,109,1,0.39067713567055801,0,0,0,Test
40,334,3,2,0,120,1,0.73857980011962399,1,1,0.29653763584792597,Test
40,335,1,1,1,122,1,0.50573759991675604,2,1,0.35604083561338501,Test
40,336,4,4,1,109,1,0.46342343557625998,0,0,0,Test
40,337,3,1,0,122,1,0.66685370006598499,0,0,0,Test
40,338,5,4,2,109,1,0.54529020003974404,2,1,0.30237024975940602,Test
40,339,4,1,0,122,1,0.55762059986591295,1,1,0.25898143579252098,Test
40,340,3,3,1,110,1,0.519062800100073,2,1,0.26767860003747002,Test
40,341,2,4,0,109,1,0.76847080001607504,1,1,0.25792450015433099,Test
40,342,3,3,1,110,1,0.56408263579942297,0,0,0,Test
40,343,5,4,2,109,1,0.50373430014587905,1,1,0.27316670701839002,Test
40,344,4,1,0,122,1,0.68120569991879198,2,1,0.27199279982596603,Test
40,345,5,2,2,120,1,0.30258183577098002,1,1,0.254288800060749,Test
40,346,4,3,0,110,1,0.56013203575275805,0,0,0,Test
40,347,1,2,0,0,0,0,0,0,0,Test
40,348,5,3,2,110,1,0.53665383555926405,0,0,0,Test
40,349,5,2,2,120,1,0.65623043570667505,1,1,0.53001763578504302,Test
40,350,1,3,0,110,1,0.53305913554504503,2,1,0.49470459995791299,Test
40,351,5,4,2,109,1,0.86810469999909401,0,0,0,Test
40,352,4,2,0,120,1,0.708828035742044,1,1,0.29159289994277099,Test
40,353,5,1,2,122,1,0.33748480002395798,2,1,0.25109529984183598,Test
40,354,2,4,0,109,1,0.73701780010014795,0,0,0,Test
40,355,5,3,2,110,1,0.44430733565241098,1,1,0.26165289990603902,Test
40,356,4,1,0,122,1,0.56398740014992699,2,1,0.40384260006249001,Test
40,357,2,2,1,120,1,0.30656900000758502,1,1,0.262925935676321,Test
40,358,5,1,2,122,1,0.58287020004354395,0,0,0,Test
40,359,2,2,1,120,1,0.46050087129697198,0,0,0,Test
40,360,5,1,2,122,1,0.64986300002783504,2,1,0.29758603568188802,Test
41,1,4,4,1,109,1,0.88557183602824796,0,0,0,Test
41,2,2,3,0,110,1,0.89971703616902199,1,1,0.64803409995511196,Test
41,3,1,4,0,109,1,1.24932463630103,1,1,0.89091320009902097,Test
41,4,5,2,2,120,1,0.83484779996797398,0,0,0,Test
41,5,1,1,1,122,1,0.85787630011327598,1,1,0.61017200001515504,Test
41,6,5,3,2,110,1,0.95072839991189495,2,1,0.76574353617615998,Test
41,7,4,1,0,122,1,0.80555489985272299,0,0,0,Test
41,8,5,3,2,110,1,0.96270663617178798,0,0,0,Test
41,9,1,2,0,120,1,0.97979223611764599,0,0,0,Test
41,10,4,4,1,109,1,0.85191963636316403,1,1,0.59319005231373001,Test
41,11,5,3,2,110,1,0.84144143620505896,2,1,0.64622090011835098,Test
41,12,2,2,1,120,1,0.77484610001556598,1,1,0.61016443604603399,Test
41,13,3,1,0,122,1,0.88295473600737795,2,1,0.71699470002204202,Test
41,14,2,2,1,120,1,0.90420500002801396,2,1,0.65340063627809297,Test
41,15,3,3,1,110,1,0.89409229997545503,2,1,0.604857200058177,Test
41,16,5,4,2,109,1,0.96347379987128101,2,1,0.70875729992985703,Test
41,17,4,1,0,122,1,1.12171889981255,1,1,0.65577023616060603,Test
41,18,3,3,1,110,1,1.03317089984193,0,0,0,Test
41,19,1,1,1,122,1,0.983601400163025,0,0,0,Test
41,20,4,4,1,109,1,0.94426650018431302,2,1,0.65713659999892104,Test
41,21,5,3,2,110,1,0.80845290003344406,0,0,0,Test
41,22,3,2,0,120,1,0.85090410010889195,0,0,0,Test
