N,Word,Color,Congruency,Response,Accuracy,RT,Orientation,Accuracy2,RT2,P,Congruence,Type,Excluded
4,5,2,2,120,1,0.92674983551842205,1,1,0.34845789999235388,25,Neutral,GO,0
5,1,1,1,122,1,0.64539340000192202,2,1,0,25,Congruent,NO-GO,0
6,5,3,2,110,1,0.93575590000546105,2,1,0,25,Neutral,NO-GO,0
7,4,1,0,122,1,1.01103290000174,2,1,0,25,Incongruent,NO-GO,0
8,5,3,2,110,1,0.88199650000024088,1,1,0.63728950000950102,25,Neutral,GO,0
9,1,2,0,120,1,1.10679123552109,1,1,0.56091600000218,25,Incongruent,GO,0
10,4,4,1,109,1,0.48396040000079688,1,1,0.35333614209957892,25,Congruent,GO,0
11,5,3,2,110,1,0.72193049998895686,1,1,0.31472583553113492,25,Neutral,GO,0
12,2,2,1,120,1,0.843408999993699,2,1,0,25,Congruent,NO-GO,0
13,3,1,0,122,1,0.69398699999146585,2,1,0,25,Incongruent,NO-GO,0
14,2,2,1,120,1,0.87845879999804288,2,0,0.32222263552830588,25,Congruent,False Alarm,0
15,3,3,1,110,1,0.97621973551577002,1,1,0.363000042110798,25,Congruent,GO,0
16,5,4,2,109,1,0.55093879999185502,2,1,0,25,Neutral,NO-GO,0
17,4,1,0,122,1,0.78939959999115705,2,1,0,25,Incongruent,NO-GO,0
18,3,3,1,110,1,0.91841393552022077,1,1,0.56233260000590202,25,Congruent,GO,0
19,1,1,1,122,1,0.61233673553215295,1,1,0.400204035526258,25,Congruent,GO,0
20,4,4,1,109,1,0.56450700000277687,1,1,0.44613653552369192,25,Congruent,GO,0
21,5,3,2,110,1,0.60433310001099005,1,1,0.36883400000806388,25,Neutral,GO,0
22,3,2,0,120,1,0.678967535524862,2,1,0,25,Incongruent,NO-GO,0
23,4,4,1,109,1,0.59533799999917403,1,1,0.42398820001108101,25,Congruent,GO,0
24,2,1,0,122,1,0.72470120000070903,1,1,0.4288859355147,25,Incongruent,GO,0
25,5,3,2,110,1,0.73831800000334602,1,1,0.46728660000371702,25,Neutral,GO,0
26,3,4,0,109,1,0.66214770000078704,1,1,0.34175880000111603,25,Incongruent,GO,0
27,5,2,2,120,1,0.75385243553319004,2,0,0.42334833553468287,25,Neutral,False Alarm,0
28,2,4,0,109,1,1.0982155999954599,1,1,0.48980773553194001,25,Incongruent,GO,0
29,5,1,2,122,1,0.70564270000613805,1,1,0.64857267105253402,25,Neutral,GO,0
30,2,2,1,120,1,0.933656635519583,1,1,0.417345635520178,25,Congruent,GO,0
31,5,3,2,110,1,0.78479309999966085,2,1,0,25,Neutral,NO-GO,0
32,1,4,0,109,1,0.54845650000788704,1,1,0.38812709999910988,25,Incongruent,GO,0
33,3,2,0,120,1,0.89610199999879103,1,1,0.34742113552056292,25,Incongruent,GO,0
34,5,1,2,122,1,0.83346673553751305,1,1,0.44353093553218093,25,Neutral,GO,0
35,2,2,1,120,1,0.83043853551498603,1,1,0.35126261971890888,25,Congruent,GO,0
36,5,1,2,122,1,0.72841310000512804,1,1,0.49863580000237601,25,Neutral,GO,0
37,4,4,1,109,1,0.57589530000404887,2,1,0,25,Congruent,NO-GO,1
38,2,3,0,110,1,0.74793273552495487,1,1,0.35055929735244701,25,Incongruent,GO,0
39,1,4,0,109,1,0.76939043552556485,1,1,0.394881977626937,25,Incongruent,GO,0
40,5,2,2,120,1,0.793422200003988,1,1,0.39268810000794502,25,Neutral,GO,0
41,1,1,1,122,1,0.50538969998888195,2,1,0,25,Congruent,NO-GO,0
42,5,3,2,110,1,0.792683099993155,2,1,0,25,Neutral,NO-GO,0
43,4,1,0,122,1,0.693881335522747,2,1,0,25,Incongruent,NO-GO,0
44,5,3,2,110,1,0.77744769999117103,1,1,0.63483901972358603,25,Neutral,GO,0
45,1,2,0,120,1,0.81572919999598503,1,1,0.59386000000813488,25,Incongruent,GO,0
46,4,4,1,109,1,0.50715180000406701,1,1,0.28281166183296602,25,Congruent,GO,0
47,5,3,2,110,1,0.52463483552855905,1,1,0.35283920000074392,25,Neutral,GO,0
48,2,2,1,120,1,0.63529829999606602,2,0,0.31034710000676602,25,Congruent,False Alarm,0
49,3,1,0,122,1,0.634994299995014,2,1,0,25,Incongruent,NO-GO,0
50,2,2,1,120,1,0.66715979999571595,2,1,0,25,Congruent,NO-GO,0
51,3,3,1,110,1,0.82929160000640001,1,1,0.37512940001033701,25,Congruent,GO,0
52,5,4,2,109,1,0.58396649999485795,2,1,0,25,Neutral,NO-GO,0
53,4,1,0,122,1,0.649051635526121,2,1,0,25,Incongruent,NO-GO,0
54,3,3,1,110,1,0.69054493552539487,1,1,0.33315561972267488,25,Congruent,GO,0
55,1,1,1,122,1,0.75679630000377085,1,1,0.343711900000926,25,Congruent,GO,0
56,4,4,1,109,1,0.60015893552917987,1,1,0.55611863553349405,25,Congruent,GO,0
57,5,3,2,110,1,0.74171643552835986,1,1,0.47966040000028393,25,Neutral,GO,0
58,3,2,0,120,1,0.88686559999769088,2,1,0,25,Incongruent,NO-GO,0
59,4,4,1,109,1,0.51760970000759687,1,1,0.52929059999587502,25,Congruent,GO,0
60,2,1,0,122,1,0.80341499998758104,1,1,0.37186250658123787,25,Incongruent,GO,0
61,5,3,2,110,1,0.56683339999290205,1,1,0.387512799992692,25,Neutral,GO,0
62,3,4,0,109,1,0.55668073553533803,1,1,0.33054260000062602,25,Incongruent,GO,0
63,5,2,2,120,1,0.96400653551972904,2,1,0,25,Neutral,NO-GO,0
64,2,4,0,109,1,0.97402713552582998,1,1,0.40591500658774787,25,Incongruent,GO,0
65,5,1,2,122,1,0.86307089999900188,1,1,0.31206260000180902,25,Neutral,GO,0
66,2,2,1,120,1,0.58253460000560187,1,1,0.40216413553571301,25,Congruent,GO,0
67,5,3,2,110,1,0.64506169999367602,2,1,0,25,Neutral,NO-GO,0
68,1,4,0,109,1,0.62658273553824995,1,1,0.34601619999739303,25,Incongruent,GO,0
69,3,2,0,120,1,0.839627535533509,1,1,0.469867699997849,25,Incongruent,GO,0
70,5,1,2,122,1,0.69686569999612402,1,1,0.388385335536441,25,Neutral,GO,0
71,2,2,1,120,1,0.86922550000599585,1,1,0.41572809999343002,25,Congruent,GO,0
72,5,1,2,122,1,0.55194140000094205,1,1,0.31698315523681192,25,Neutral,GO,0
73,4,4,1,109,1,0.57404880000103686,2,0,0.379336300000432,25,Congruent,False Alarm,1
74,2,3,0,110,1,0.78916030000255,1,1,0.37169140001060402,25,Incongruent,GO,0
75,1,4,0,109,1,0.74311850000231106,1,1,0.44634173551457901,25,Incongruent,GO,0
76,5,2,2,120,1,0.77822963552898705,1,1,0.62680249998811588,25,Neutral,GO,0
77,1,1,1,122,1,0.58827420001034603,2,1,0,25,Congruent,NO-GO,0
78,5,3,2,110,1,0.63836423552129395,2,1,0,25,Neutral,NO-GO,0
79,4,1,0,122,1,0.74977340000623405,2,1,0,25,Incongruent,NO-GO,0
80,5,3,2,110,1,0.62468723552592587,1,1,0.56903369999781706,25,Neutral,GO,0
81,1,2,0,120,1,0.98160759999882397,1,1,0.43457843552460002,25,Incongruent,GO,0
82,4,4,1,109,1,0.52463913551764585,1,1,0.34776653551671188,25,Congruent,GO,0
83,5,3,2,110,1,0.65931243552768104,1,1,0.31493560000672,25,Neutral,GO,0
84,2,2,1,120,1,0.64036180000402987,2,1,0,25,Congruent,NO-GO,0
85,3,1,0,122,1,0.91696770000271477,2,1,0,25,Incongruent,NO-GO,0
86,2,2,1,120,1,0.73219373553001788,2,1,0,25,Congruent,NO-GO,0
87,3,3,1,110,1,0.463818635529606,1,1,0.38429420000466102,25,Congruent,GO,0
88,5,4,2,109,1,0.62499229999957595,2,1,0,25,Neutral,NO-GO,0
89,4,1,0,122,1,0.68577253553667095,2,1,0,25,Incongruent,NO-GO,0
90,3,3,1,110,1,0.82436683552805301,1,1,0.49738450000586493,25,Congruent,GO,0
91,1,1,1,122,1,0.58212470001308303,1,1,0.28540053553297201,25,Congruent,GO,0
92,4,4,1,109,1,0.53475013551360495,1,1,0.32115730000077702,25,Congruent,GO,0
93,5,3,2,110,1,0.48405273552634792,1,1,0.492685455246829,25,Neutral,GO,0
94,3,2,0,120,1,0.76920943551522203,2,1,0,25,Incongruent,NO-GO,0
95,4,4,1,109,1,0.50878213552641705,1,1,0.28680760000133892,25,Congruent,GO,0
96,2,1,0,122,1,0.63491340000473395,1,1,0.317223200006993,25,Incongruent,GO,0
97,5,3,2,110,1,0.60499520000303186,1,1,0.31766380000044592,25,Neutral,GO,0
98,3,4,0,109,1,0.60442979999061186,1,1,0.40197759999136901,25,Incongruent,GO,0
99,5,2,2,120,1,0.72402490000240505,2,1,0,25,Neutral,NO-GO,0
100,2,4,0,109,1,0.52024049998726685,1,1,0.33146027104521603,25,Incongruent,GO,0
101,5,1,2,122,1,0.87398129999928587,1,1,0.38590800001111403,25,Neutral,GO,0
102,2,2,1,120,1,0.77005303553596605,1,1,0.349225700003444,25,Congruent,GO,0
103,5,3,2,110,1,0.59482319999369804,2,1,0,25,Neutral,NO-GO,0
104,1,4,0,109,1,0.87897239999438204,1,1,0.40118299999448892,25,Incongruent,GO,0
105,3,2,0,120,1,0.82016749998729188,1,1,0.64833169999474205,25,Incongruent,GO,0
106,5,1,2,122,1,0.72837310000613786,1,1,0.393471835515811,25,Neutral,GO,0
107,2,2,1,120,1,0.59046490000037,1,1,0.36791393552266488,25,Congruent,GO,0
108,5,1,2,122,1,0.63974339999549601,1,1,0.48866059999272687,25,Neutral,GO,0
109,4,4,1,109,1,0.48465319999377188,2,1,0,25,Congruent,NO-GO,1
110,2,3,0,110,1,0.65847710000525705,1,1,0.36127700000361102,25,Incongruent,GO,0
111,1,4,0,109,1,0.65119489999779001,1,1,0.30775913552497502,25,Incongruent,GO,0
112,5,2,2,120,1,1.03925240000535,1,1,0.34475703553471287,25,Neutral,GO,0
113,1,1,1,122,1,0.56630569999106195,2,1,0,25,Congruent,NO-GO,0
114,5,3,2,110,1,0.61690343552618288,2,0,0.447870000003604,25,Neutral,False Alarm,0
115,4,1,0,122,1,1.2879010355391101,2,1,0,25,Incongruent,NO-GO,0
116,5,3,2,110,1,0.67867490000207886,1,1,0.51846553552604802,25,Neutral,GO,0
117,1,2,0,120,1,0.74900759999582101,1,1,0.360991235531401,25,Incongruent,GO,0
118,4,4,1,109,1,0.63651300000492494,1,1,0.32465680000314001,25,Congruent,GO,0
119,5,3,2,110,1,0.60091300000203784,1,1,0.39125339999736802,25,Neutral,GO,0
120,2,2,1,120,1,0.74168599999393303,2,1,0,25,Congruent,NO-GO,0
121,3,1,0,122,1,0.76935729999968305,2,1,0,25,Incongruent,NO-GO,0
122,2,2,1,120,1,0.65878900000825502,2,1,0,25,Congruent,NO-GO,0
123,3,3,1,110,1,0.61815163552819286,1,1,0.45836800000688488,25,Congruent,GO,0
124,5,4,2,109,1,0.61160390000441101,2,1,0,25,Neutral,NO-GO,0
125,4,1,0,122,1,0.68357680000190202,2,1,0,25,Incongruent,NO-GO,0
126,3,3,1,110,1,0.67722389999835286,1,1,0.52591830000164885,25,Congruent,GO,0
127,1,1,1,122,1,0.62350373553635985,1,1,0.42011819999606792,25,Congruent,GO,0
128,4,4,1,109,1,0.69794370001182005,1,1,0.43642662630008988,25,Congruent,GO,0
129,5,3,2,110,1,0.61876530000881802,1,1,0.32415612629847601,25,Neutral,GO,0
130,3,2,0,120,1,0.78004979999968804,2,1,0,25,Incongruent,NO-GO,0
131,4,4,1,109,1,1.0478723355336099,1,1,0.39096584210346902,25,Congruent,GO,0
132,2,1,0,122,1,0.65071739999984901,1,1,0.48386053553258501,25,Incongruent,GO,0
133,5,3,2,110,1,0.46655169999576201,1,1,0.34771560000081092,25,Neutral,GO,0
134,3,4,0,109,1,1.3622343000024599,1,1,0.48504240000329402,25,Incongruent,GO,0
135,5,2,2,120,1,0.90884200000436999,2,1,0,25,Neutral,NO-GO,0
136,2,4,0,109,1,0.79373083553218804,1,1,0.37210300000151603,25,Incongruent,GO,0
137,5,1,2,122,1,0.71048833553504687,1,1,0.33925449999515001,25,Neutral,GO,0
138,2,2,1,120,1,0.72314619999087904,1,1,0.32846003552549502,25,Congruent,GO,0
139,5,3,2,110,1,0.58203113553463504,2,1,0,25,Neutral,NO-GO,0
140,1,4,0,109,1,0.65813909999269504,1,1,0.40842590657120992,25,Incongruent,GO,0
141,3,2,0,120,1,0.76905180000176188,1,1,0.406753861825564,25,Incongruent,GO,0
142,5,1,2,122,1,0.70884323552309103,1,1,0.30700310000975201,25,Neutral,GO,0
143,2,2,1,120,1,0.80692613552673687,1,1,0.31929450000461701,25,Congruent,GO,0
144,5,1,2,122,1,0.63937370000348903,1,1,0.392587099995581,25,Neutral,GO,0
145,4,4,1,109,1,0.65705399999569603,2,1,0,25,Congruent,NO-GO,1
146,2,3,0,110,1,0.71865833552146785,1,1,0.53570749999198586,25,Incongruent,GO,0
147,1,4,0,109,1,0.64665019999665685,1,1,0.37250533553014992,25,Incongruent,GO,0
148,5,2,2,120,1,0.85465340000519086,1,1,0.38830753552611003,25,Neutral,GO,0
149,1,1,1,122,1,0.52035869999963302,2,1,0,25,Congruent,NO-GO,0
150,5,3,2,110,1,0.69590289999905486,2,1,0,25,Neutral,NO-GO,0
151,4,1,0,122,1,0.787867599996389,2,1,0,25,Incongruent,NO-GO,0
152,5,3,2,110,1,1.0152364999958099,1,1,0.69698883552337088,25,Neutral,GO,0
153,1,2,0,120,1,0.73608339999918804,1,1,0.380428035525256,25,Incongruent,GO,0
154,4,4,1,109,1,0.51184040000953301,1,1,0.32128093553183101,25,Congruent,GO,0
155,5,3,2,110,1,0.55355813552159805,1,1,0.49093710001034202,25,Neutral,GO,0
156,2,2,1,120,1,0.79914580000331603,2,0,0.32664699999440888,25,Congruent,False Alarm,0
157,3,1,0,122,1,1.2458297999983201,2,1,0,25,Incongruent,NO-GO,0
158,2,2,1,120,1,0.74409730000479601,2,1,0,25,Congruent,NO-GO,0
159,3,3,1,110,1,0.75682710000546705,1,1,0.46014573551656202,25,Congruent,GO,0
160,5,4,2,109,1,0.62776859999576085,2,1,0,25,Neutral,NO-GO,0
161,4,1,0,122,1,0.54347963552572787,2,1,0,25,Incongruent,NO-GO,0
162,3,3,1,110,1,1.2579680000053499,1,1,0.41834269999526402,25,Congruent,GO,0
163,1,1,1,122,1,0.63201819999085285,1,1,0.39411710000422301,25,Congruent,GO,0
164,4,4,1,109,1,0.955426400003489,1,1,0.32202520393184392,25,Congruent,GO,0
165,5,3,2,110,1,0.64874639999470685,1,1,0.41889639999135392,25,Neutral,GO,0
166,3,2,0,120,1,0.73217793552612387,2,1,0,25,Incongruent,NO-GO,0
167,4,4,1,109,1,0.543688399993698,1,1,0.43838979999418393,25,Congruent,GO,0
168,2,1,0,122,1,0.61715589999221288,1,1,0.31304283553618001,25,Incongruent,GO,0
169,5,3,2,110,1,0.516933400009293,1,1,0.34006240000599092,25,Neutral,GO,0
170,3,4,0,109,1,0.606495535525028,1,1,0.37557109999761501,25,Incongruent,GO,0
171,5,2,2,120,1,0.885092099997564,2,1,0,25,Neutral,NO-GO,0
172,2,4,0,109,1,1.08965919999173,1,1,0.66082579999056201,25,Incongruent,GO,0
173,5,1,2,122,1,0.97202410000318196,1,1,0.42543557763565287,25,Neutral,GO,0
174,2,2,1,120,1,0.77906929999881003,1,1,0.31659889999718888,25,Congruent,GO,0
175,5,3,2,110,1,0.55162103552720487,2,1,0,25,Neutral,NO-GO,0
176,1,4,0,109,1,0.40776143553375688,1,1,0.39645433552504988,25,Incongruent,GO,0
177,3,2,0,120,1,0.88787199999205801,1,1,0.358892235526582,25,Incongruent,GO,0
178,5,1,2,122,1,0.81195909999951288,1,1,0.31383099999220587,25,Neutral,GO,0
179,2,2,1,120,1,0.91898673553078003,1,1,0.372261800002889,25,Congruent,GO,0
180,5,1,2,122,1,0.88886620000994288,1,1,0.42189013551978888,25,Neutral,GO,0
181,4,4,1,109,1,0.57001029999810304,2,1,0,25,Congruent,NO-GO,1
182,2,3,0,110,1,0.76603149999573406,1,1,0.44024060000083393,25,Incongruent,GO,0
183,1,4,0,109,1,0.998270999989472,1,1,0.37144939998688592,25,Incongruent,GO,0
184,5,2,2,120,1,0.86279139999533105,1,1,0.31304101971909393,25,Neutral,GO,0
185,1,1,1,122,1,0.67503240000223685,2,1,0,25,Congruent,NO-GO,0
186,5,3,2,110,1,0.65557580000313487,2,1,0,25,Neutral,NO-GO,0
187,4,1,0,122,1,0.70091319999483004,2,1,0,25,Incongruent,NO-GO,0
188,5,3,2,110,1,0.72133533553278495,1,1,0.67155903553066287,25,Neutral,GO,0
189,1,2,0,120,1,0.79416990000754595,1,1,0.45511290000285992,25,Incongruent,GO,0
190,4,4,1,109,1,0.62103533552726686,1,1,0.29210849999799388,25,Congruent,GO,0
191,5,3,2,110,1,0.521496100001968,1,1,0.39304663552320601,25,Neutral,GO,0
192,2,2,1,120,1,0.99870179999561504,2,1,0,25,Congruent,NO-GO,0
193,3,1,0,122,1,0.44491910000215301,2,1,0,25,Incongruent,NO-GO,0
194,2,2,1,120,1,0.60429253552865703,2,1,0,25,Congruent,NO-GO,0
195,3,3,1,110,1,0.79612823552451994,1,1,0.36450739999418102,25,Congruent,GO,0
196,5,4,2,109,1,0.53390893552568686,2,1,0,25,Neutral,NO-GO,0
197,4,1,0,122,1,0.58609350000915605,2,1,0,25,Incongruent,NO-GO,0
198,3,3,1,110,1,0.70608819999324601,1,1,0.46341440000105688,25,Congruent,GO,0
199,1,1,1,122,1,0.63398810000217087,1,1,0.41697590000694601,25,Congruent,GO,0
200,4,4,1,109,1,0.51953590000630401,1,1,0.39124563553195901,25,Congruent,GO,0
201,5,3,2,110,1,0.36690233553235901,1,1,0.37636520000523888,25,Neutral,GO,0
202,3,2,0,120,1,0.68677230000321288,2,0,0.40529903552669588,25,Incongruent,False Alarm,0
203,4,4,1,109,1,0.83417269999335986,1,1,0.40675500000361392,25,Congruent,GO,0
204,2,1,0,122,1,0.73654299999179795,1,1,0.31741449999390192,25,Incongruent,GO,0
205,5,3,2,110,1,0.57209513551788405,1,1,0.48911369999405002,25,Neutral,GO,0
206,3,4,0,109,1,0.77228839999588705,1,1,0.395291699998779,25,Incongruent,GO,0
207,5,2,2,120,1,0.75215023552300386,2,1,0,25,Neutral,NO-GO,0
208,2,4,0,109,1,1.12875439999334,1,1,0.37071790000482002,25,Incongruent,GO,0
209,5,1,2,122,1,0.75424213553196795,1,1,0.30001079999783492,25,Neutral,GO,0
210,2,2,1,120,1,0.75895573552406903,1,1,0.33312369999475788,25,Congruent,GO,0
211,5,3,2,110,1,0.543523400003323,2,0,0.45732870000938403,25,Neutral,False Alarm,0
212,1,4,0,109,1,0.75947333553631302,1,1,0.357100371053093,25,Incongruent,GO,0
213,3,2,0,120,1,1.49744819999614,1,1,0.40646248419943692,25,Incongruent,GO,0
214,5,1,2,122,1,0.58399863552767795,1,1,0.35834977104968901,25,Neutral,GO,0
215,2,2,1,120,1,0.795480500004487,1,1,0.39830899078515403,25,Congruent,GO,0
216,5,1,2,122,1,0.79599723551655188,1,1,0.557340200000908,25,Neutral,GO,0
217,4,4,1,109,1,0.63814993551932286,2,1,0,25,Congruent,NO-GO,1
218,2,3,0,110,1,1.20795820000058,1,1,0.48552560000098288,25,Incongruent,GO,0
219,1,4,0,109,1,0.55548060000000987,1,1,0.45730463553627487,25,Incongruent,GO,0
220,5,2,2,120,1,0.75998383553815085,1,1,0.37806893287051901,25,Neutral,GO,0
221,1,1,1,122,1,0.86241643552784786,2,1,0,25,Congruent,NO-GO,0
222,5,3,2,110,1,0.69507580000208702,2,1,0,25,Neutral,NO-GO,0
223,4,1,0,122,1,0.537169535527937,2,1,0,25,Incongruent,NO-GO,0
224,5,3,2,110,1,0.57217983552254703,1,1,0.55793256181641504,25,Neutral,GO,0
225,1,2,0,120,1,0.78642330657749004,1,1,0.35374750000482902,25,Incongruent,GO,0
226,4,4,1,109,1,0.70308890000160285,1,1,0.42155643552541688,25,Congruent,GO,0
227,5,3,2,110,1,0.575912735526799,1,1,0.365244500004337,25,Neutral,GO,0
228,2,2,1,120,1,0.70172599999932594,2,1,0,25,Congruent,NO-GO,0
229,3,1,0,122,1,0.64201219999813486,2,1,0,25,Incongruent,NO-GO,0
230,2,2,1,120,1,0.53129780000017501,2,1,0,25,Congruent,NO-GO,0
231,3,3,1,110,1,0.74844043552002404,1,1,0.30256879999069503,25,Congruent,GO,0
232,5,4,2,109,1,0.43678723552147902,2,1,0,25,Neutral,NO-GO,0
233,4,1,0,122,1,0.70438740000827205,2,1,0,25,Incongruent,NO-GO,0
234,3,3,1,110,1,0.66352550000010502,1,1,0.43358653553878002,25,Congruent,GO,0
235,1,1,1,122,1,0.61380623553122904,1,1,0.379546942102024,25,Congruent,GO,0
236,4,4,1,109,1,0.52517713552515488,1,1,0.40500600392988401,25,Congruent,GO,0
237,5,3,2,110,1,0.53252163552679088,1,1,0.37023249999037888,25,Neutral,GO,0
238,3,2,0,120,1,0.77922740000940405,2,1,0,25,Incongruent,NO-GO,0
239,4,4,1,109,1,0.76364649999595702,1,1,0.46894310000061501,25,Congruent,GO,0
240,2,1,0,122,1,1.0649570000096,1,1,0.61909210657177005,25,Incongruent,GO,0
241,5,3,2,110,1,0.62770340000861302,1,1,0.452637735521421,25,Neutral,GO,0
242,3,4,0,109,1,1.6056444999994699,1,1,0.39991320000262892,25,Incongruent,GO,0
243,5,2,2,120,1,0.72784920000413,2,1,0,25,Neutral,NO-GO,0
244,2,4,0,109,1,1.0067506999912399,1,1,0.40452120000554692,25,Incongruent,GO,0
245,5,1,2,122,1,0.62809613553690702,1,1,0.62852959999872804,25,Neutral,GO,0
246,2,2,1,120,1,0.65781089999654785,1,1,0.462880499995663,25,Congruent,GO,0
247,5,3,2,110,1,0.67096793552627787,2,1,0,25,Neutral,NO-GO,0
248,1,4,0,109,1,0.86440503552148595,1,1,0.35782610658497987,25,Incongruent,GO,0
249,3,2,0,120,1,0.748900199992931,1,1,0.44774193552439101,25,Incongruent,GO,0
250,5,1,2,122,1,0.71981253552075886,1,1,0.46372604867792688,25,Neutral,GO,0
251,2,2,1,120,1,0.76310383553209304,1,1,0.43197173552471202,25,Congruent,GO,0
252,5,1,2,122,1,0.81109363552241087,1,1,0.32597939998959202,25,Neutral,GO,0
253,4,4,1,109,1,0.66478419999475602,2,1,0,25,Congruent,NO-GO,1
254,2,3,0,110,1,0.94483919999038302,1,1,0.46683560000383301,25,Incongruent,GO,0
255,1,4,0,109,1,0.95719810000446204,1,1,0.45040370000060692,25,Incongruent,GO,0
256,5,2,2,120,1,1.1282210355275299,1,1,0.442651835517609,25,Neutral,GO,0
257,1,1,1,122,1,1.6203863999981001,2,0,0.29201520000060588,25,Congruent,False Alarm,0
258,5,3,2,110,1,0.62027563551964704,2,1,0,25,Neutral,NO-GO,0
259,4,1,0,122,1,0.69330499999341588,2,1,0,25,Incongruent,NO-GO,0
260,5,3,2,109,0,0.52165613551915202,1,1,0.49895249999826802,25,Neutral,GO,0
261,1,2,0,120,1,0.82237643552071005,1,1,0.37158370000543101,25,Incongruent,GO,0
262,4,4,1,109,1,0.58147823553008504,1,1,0.334526435530279,25,Congruent,GO,0
263,5,3,2,110,1,0.50759809999726702,1,1,0.340804035527981,25,Neutral,GO,0
264,2,2,1,120,1,0.83380079999915302,2,1,0,25,Congruent,NO-GO,0
265,3,1,0,122,1,0.63254779999260802,2,1,0,25,Incongruent,NO-GO,0
266,2,2,1,120,1,0.773491100000683,2,1,0,25,Congruent,NO-GO,0
267,3,3,1,110,1,0.962856600002851,1,1,0.55078280001180302,25,Congruent,GO,0
268,5,4,2,109,1,0.431358035522862,2,0,0.38292143552098401,25,Neutral,False Alarm,0
269,4,1,0,122,1,0.70209750000503901,2,1,0,25,Incongruent,NO-GO,0
270,3,3,1,110,1,0.57552069998928401,1,1,0.67124113552563403,25,Congruent,GO,0
271,1,1,1,122,1,0.655346635525348,1,1,0.66468230000464301,25,Congruent,GO,0
272,4,4,1,109,1,0.837493099999847,1,1,0.36272129999997588,25,Congruent,GO,0
273,5,3,2,110,1,0.57245379999221802,1,1,0.40448512630246092,25,Neutral,GO,0
274,3,2,0,120,1,0.86295790001167905,2,1,0,25,Incongruent,NO-GO,0
275,4,4,1,109,1,1.01319520000834,1,1,0.343629800001509,25,Congruent,GO,0
276,2,1,0,122,1,0.68154489999869805,1,0,0,25,Incongruent,Miss,0
277,5,3,2,110,1,0.68381239999143895,1,1,0.39695123553974587,25,Neutral,GO,0
278,3,4,0,109,1,1.01423729999806,1,1,0.362137535528746,25,Incongruent,GO,0
279,5,2,2,120,1,1.0023449355212499,2,1,0,25,Neutral,NO-GO,0
280,2,4,0,109,1,0.900043400004506,1,1,0.3463316999987,25,Incongruent,GO,0
281,5,1,2,122,1,0.81160460000683088,1,1,0.35862260000431001,25,Neutral,GO,0
282,2,2,1,120,1,0.88312953551940188,1,1,0.416899435527739,25,Congruent,GO,0
283,5,3,2,110,1,0.64854423553333596,2,0,0.42633109999587793,25,Neutral,False Alarm,0
284,1,4,0,109,1,0.74974879999354005,1,1,0.46695308420748888,25,Incongruent,GO,0
285,3,2,0,120,1,2.0707850999897301,1,1,0.49691109999548588,25,Incongruent,GO,0
286,5,1,2,122,1,0.631808535516029,1,1,0.51639780000550695,25,Neutral,GO,0
287,2,2,1,120,1,0.75810469999851204,1,1,0.42307933552365301,25,Congruent,GO,0
288,5,1,2,122,1,0.60400133552320801,1,1,0.32616389999748202,25,Neutral,GO,0
289,4,4,1,120,0,0.70850059999793302,2,0,0.42399989999830701,25,Congruent,False Alarm,1
290,2,3,0,110,1,0.84383440000237886,1,1,0.37617117105401088,25,Incongruent,GO,0
291,1,4,0,109,1,0.876451100004488,1,1,0.401891400004388,25,Incongruent,GO,0
292,5,2,2,120,1,0.89391503552906204,1,1,0.461332799997763,25,Neutral,GO,0
293,1,1,1,122,1,0.62703303553280387,2,1,0,25,Congruent,NO-GO,0
294,5,3,2,110,1,0.71097893551632285,2,1,0,25,Neutral,NO-GO,0
295,4,1,0,122,1,0.54549443552969001,2,1,0,25,Incongruent,NO-GO,0
296,5,3,2,110,1,0.62884169998869788,1,1,0.488579035532894,25,Neutral,GO,0
297,1,2,0,120,1,1.0370098999992501,1,1,0.62784449999162495,25,Incongruent,GO,0
298,4,4,1,109,1,0.60470133552735195,1,1,0.35174633552378493,25,Congruent,GO,0
299,5,3,2,110,1,0.58448919998772886,1,1,0.371488500008127,25,Neutral,GO,0
300,2,2,1,110,0,0.65738760000385787,2,1,0,25,Congruent,NO-GO,0
301,3,1,0,122,1,0.74145573552232202,2,1,0,25,Incongruent,NO-GO,0
302,2,2,1,120,1,0.68978990000323404,2,1,0,25,Congruent,NO-GO,0
303,3,3,1,110,1,0.63440059999993503,1,1,0.50832693552365504,25,Congruent,GO,0
304,5,4,2,109,1,0.66104169999016504,2,1,0,25,Neutral,NO-GO,0
305,4,1,0,122,1,0.66100263551925287,2,1,0,25,Incongruent,NO-GO,0
306,3,3,1,110,1,0.55689913552487302,1,1,0.60439779999433085,25,Congruent,GO,0
307,1,1,1,122,1,0.79254419999779202,1,1,0.31158100000175187,25,Congruent,GO,0
308,4,4,1,109,1,0.57328889999189403,1,1,0.40709440001228392,25,Congruent,GO,0
309,5,3,2,110,1,0.58378070000617288,1,1,0.37159090000204692,25,Neutral,GO,0
310,3,2,0,120,1,0.70003243553219385,2,1,0,25,Incongruent,NO-GO,0
311,4,4,1,109,1,0.52053973553120203,1,1,0.42725949999294188,25,Congruent,GO,0
312,2,1,0,122,1,0.70219849998829886,1,1,0.28961191972484801,25,Incongruent,GO,0
313,5,3,2,110,1,0.57209889999649,1,1,0.37841650658810988,25,Neutral,GO,0
